GeneID	Sample1
23137	-0.199694194
23138	0.005506739
23139	-0.116647869
2313	-0.136894555
23140	0.000465296
23141	0.477022786
23142	-0.224517886
23143	-0.253325804
23144	0.064375186
23148	-0.643089195
23149	0.076791607
2314	-0.308690791
23150	0.329096006
23151	0.486374211
23152	-0.218967701
23154	-0.232304268
23155	0.044992672
23157	-0.652833306
23158	1.482588816
2315	-0.083654916
23160	-0.332052557
23161	0.126448057
23162	-0.504178492
23163	-0.220594287
23164	-0.174356949
23165	0.647375307
23166	0.08146696
23167	1.252859501
23168	0.502241038
23169	0.101352627
2316	-1.418329912
23170	0.607526536
23171	0.513240729
23172	-0.009661058
23173	0.081717737
23174	-0.01998096
23175	-0.248581389
23176	0.295051064
23177	0.452958443
23178	0.059935083
23179	-0.670608013
2317	0.16361887
23180	0.821713137
23185	0.161219041
23186	0.801185172
23187	-0.164745711
23189	-0.9397641
2318	-0.184069879
23190	0.636547884
23191	0.893721517
23192	-0.074247336
23193	0.376900233
23194	0.171884973
23196	1.094892751
23197	0.198413623
23198	-0.24471503
23199	0.281148745
2319	-0.394943766
231	-0.66847309
23200	1.451722064
23203	-0.546827446
23204	1.353566492
23205	-0.093703706
23207	-0.731397208
23208	-0.020960925
23209	-0.076908674
23210	-0.826907819
23211	0.230010335
23212	0.316224009
23213	1.454349776
23214	-0.239685647
23215	-0.760054318
23216	0.18497623
23217	-0.137037892
23218	-0.5433697
23219	-0.16755555
23220	-0.563399649
23221	-0.095635995
23223	-0.614014677
23224	-0.129353283
23225	0.629292152
23228	-0.291112372
23229	-0.121183223
2322	0.127642463
23230	-0.075544704
23231	-0.793660008
23232	0.566869032
23236	0.869028574
23237	-0.485216878
23239	-0.60178547
2323	-0.069939536
23240	0.672709976
23241	-0.636768583
23242	0.003233049
23243	-0.303416481
23244	1.146934508
23245	0.495054194
23247	0.273210068
23248	0.141444859
2324	0.049161376
23250	-0.036232932
23251	-0.115086355
23252	-0.088541174
23253	0.584732336
23254	-0.610192457
23256	0.683374909
23258	1.759673481
23261	-0.018088108
23262	0.476793302
23264	-0.094317987
23265	-0.241589589
23266	0.012785207
23268	0.359859558
23269	0.067613091
2326	-0.340838168
23270	0.745756158
23271	0.086067821
23272	1.000878199
23274	-0.009601903
23275	0.019016154
23276	-0.207305475
23277	-0.868898479
23279	0.443288871
2327	-1.42047755
23281	-0.065421866
23283	0.423821744
23284	-0.406401504
23286	-0.968862676
23287	0.312991001
23288	0.505875141
2328	0.015955702
23291	0.255514122
23293	-0.46806117
23294	-0.194896406
23295	-0.038046017
23299	-0.559649751
2329	-0.47917066
23300	0.630085128
23301	0.22733187
23302	-0.365198334
23303	1.094794284
23304	0.247059161
23305	-0.069089355
23306	0.277225177
23307	-0.301790016
23308	-0.159771001
23309	-0.378155776
2330	-0.230706912
23310	0.21729685
23312	1.23197701
23313	0.030007101
23314	0.064081252
23315	-0.56596494
23316	-0.137238829
23317	-0.08013061
23318	-0.561991478
2331	1.219496148
23321	-0.253359274
23322	0.43111922
23324	0.353466466
23325	0.056641487
23326	0.067717375
23327	0.124205915
23328	0.024766318
23329	0.220242686
2332	0.811280131
23331	-0.08831996
23332	0.081163397
23333	1.387746235
23334	-0.242485189
23335	0.526766035
23336	-1.055608515
23338	0.216691113
23339	-0.023013385
23341	-0.027835937
23344	-0.387679745
23345	-0.462764433
23347	0.446731312
23348	1.255670062
23349	-0.149109925
2334	-0.120428319
23350	0.09147034
23351	0.24831685
23352	-0.377217345
23353	0.957870447
23354	-0.391313879
23355	0.17040834
23357	-0.026836002
23358	0.664059277
2335	3.087243919
23360	0.17178802
23361	-0.41512494
23362	2.688984847
23363	-0.2888988
23365	1.144325149
23366	0.106398692
23367	0.051387449
23368	-0.074200986
23369	0.468016725
23370	0.18010004
23371	-0.706503879
23373	-0.040103802
23376	0.420124188
23378	0.014962766
23379	-0.072019213
23380	0.549507176
23381	-0.422732422
23382	0.231501689
23383	-0.111304564
23384	0.232578313
23385	0.420165783
23386	-0.084105747
23387	-0.234119539
23389	0.159908889
23390	0.465749893
23392	0.715452039
23394	0.700008324
23395	0.13336539
23396	-0.358436918
23397	-0.002176499
23398	-0.605033998
23399	0.124699322
2339	0.117833404
23400	-0.238630125
23401	0.063177913
23403	0.108265582
23404	-0.680329828
23405	-0.344272795
23406	0.028608718
23408	0.247133393
23409	-0.130117626
23410	-0.065788565
23411	0.381173705
23412	0.764396654
23413	-0.017516285
23414	0.479535905
23415	-0.104448735
23417	-0.251450396
23418	0.003414862
23421	0.234684595
23423	0.528786051
23424	0.253572661
23426	-0.008234879
23428	0.468440135
23429	0.175363463
2342	-0.062163381
23430	-0.065722907
23431	-0.012846316
23432	-0.584973613
23433	0.246159192
23434	-0.181524005
23436	-0.459564868
23438	0.214777524
23439	-0.000827254
23443	0.517856499
23450	-0.629155565
23451	-0.113679398
23452	-1.038624479
23457	-0.121758561
23460	-0.377856968
23461	0.602183689
23462	0.224038099
23463	0.542851821
23464	-0.385607585
23466	-0.579798322
23467	-0.366192723
23468	-0.447224442
23469	-0.04695482
2346	0.06826504
23471	0.503035688
23473	0.567975251
23474	-0.162390649
23475	0.549466865
23476	-0.885091029
23478	0.806052795
23479	0.226896977
23480	1.102249751
23481	-0.538855005
23483	0.194215673
23484	0.92810956
2348	-0.353586408
23492	-0.747255037
23493	-0.651726522
23495	-0.321934746
23498	-0.140212403
23499	0.975791301
23500	-0.188502478
23503	-0.003633666
23504	-0.238812845
23505	0.734492576
23506	-0.40466491
23508	-0.535744263
23509	0.037037146
2350	-0.337167123
23510	-0.506877278
23511	-0.285917139
23512	1.136926927
23513	-0.463517855
23514	0.399609547
23515	0.148300764
23516	-0.16874074
23517	0.215934035
23518	0.509254367
23519	-0.06382652
23520	-0.038854464
23521	-0.214838026
23522	-0.030590147
23523	-0.374817956
23524	-0.356669794
23526	-0.557460876
23527	0.112658045
23528	1.092733773
23529	-0.192465023
2352	-0.022729362
23530	1.16389883
23531	-0.225682643
23532	0.061191744
23533	-0.426137942
23534	-0.345461581
23536	0.027826276
23538	-0.592601323
23539	-0.104987121
2353	1.002491927
23541	0.372017038
23542	-0.105792441
23543	-0.034357613
23544	-0.083900796
23545	0.318115372
23546	-0.011280538
23547	-0.290984852
23548	0.354757727
23549	-0.182931741
2354	-0.962839517
23550	-0.364878118
23552	-0.127153065
23553	-0.058351269
23554	1.195761153
23555	0.639746862
23556	0.353724942
23558	-0.153561122
2355	-0.002917392
23560	0.600125289
23562	-0.005047569
23563	-0.123218867
23564	0.070572349
23566	-0.181428756
23568	-0.016923721
23569	-0.027974403
2356	-0.169607359
23576	-0.120912188
2357	-0.025043219
23580	-0.71130882
23583	0.107794866
23585	0.270591712
23586	1.453925155
23587	0.155775752
23588	0.814203655
23589	-0.071182163
2358	-0.068144279
23590	0.184071506
23591	-0.001007685
23592	0.105044974
23593	0.447464428
23594	0.096652175
23595	0.249192444
23596	-0.486315858
23597	-0.189793294
23598	-1.104256835
2359	-0.353495594
23600	0.123894153
23601	0.130528033
23603	-0.137949502
23604	-0.357668302
23607	2.257865667
23608	0.808067167
23609	0.110936049
23612	-0.186833868
23613	-0.017520955
23614	0.009641526
23615	-0.137249352
23616	-0.060232073
23617	-0.215987584
23619	0.013827799
23620	-0.196257387
23621	-0.514631689
23623	0.844534345
23624	-0.097211143
23625	-0.01414885
23626	-0.230666626
23627	-0.052818177
23630	-0.205361113
23632	-0.041498183
23633	-0.337551345
23635	-0.081480498
23636	-0.049551896
23637	-0.183536308
23639	0.770822773
23640	-0.275788346
23641	-0.362887643
23643	0.155925658
23644	-1.233494981
23645	-1.290399249
23646	-0.109883437
23647	-0.227125686
23648	-0.244007802
23649	-0.132756839
23650	-1.349761423
23654	-0.482439688
23657	0.80885445
23658	0.299271032
23659	-0.847887644
23660	-0.009813745
23670	0.119176661
23673	-0.085538198
23676	-0.157261965
23677	0.125038999
23678	0.71464594
23682	0.378389531
23683	1.122980339
23704	1.797331543
23705	1.615580612
23708	0.036828739
23710	0.044249965
23729	-0.155204124
23741	1.27214693
23742	-0.023482076
23743	-0.058014147
23746	-0.221497409
23753	0.361779725
23759	-0.213336321
23760	-0.035628463
23761	0.937228342
23762	-0.394877659
23764	-0.408151101
23765	0.016387585
23767	0.810250108
23768	-1.395458128
23769	-0.053060611
23770	-0.10166929
23774	0.712688004
23780	-0.128106566
23786	0.442511471
23787	-0.347710585
23788	0.489974968
238	-0.286708902
2395	0.077115913
239	-0.051913158
23	-0.028820619
240	0.24360268
24137	0.477676592
24138	1.016944451
24139	0.805632788
24140	-0.334072614
24141	-0.343832171
24142	-0.396884779
24144	-0.646380191
24145	0.284478882
24146	-0.342796016
24147	0.107819551
24148	-0.396184096
24149	0.269673205
241	0.449471523
242	-0.038927672
2444	0.083787759
245	-0.132240583
246243	-0.883561679
246	-0.01390119
2475	0.034323704
247	-1.870430566
2483	-0.05967783
2487	0.232990628
2488	-0.002706457
248	-0.047886334
2491	-0.070950331
2492	-0.049488778
2494	-0.033342113
2495	-0.186036045
249	-0.055736044
24	-0.204681023
250	-0.039661128
2512	-0.337281972
2515	-0.000199715
2516	-0.669461306
2517	0.626667501
251	-0.10589339
2520	-0.031553774
2521	0.126563859
2523	-0.07633722
2524	-0.230588657
2525	-0.132945331
2526	-0.081420163
2527	-0.135230125
2528	-0.048164623
2529	-0.06098022
2530	0.680621413
253190	-0.174016881
2531	0.235613493
2532	-0.360293145
2533	-0.117265092
253461	0.124710639
2534	-0.012136435
2535	-0.199539237
253782	1.695736138
2537	4.935709769
2538	-0.010991291
253943	0.378682911
253959	0.351496169
253980	-0.047843216
253982	-0.197696408
2539	-0.052837411
254102	-0.0668036
2542	-0.271133031
254359	0.737541377
2543	-0.000387793
254531	-0.622389744
2548	0.470456489
2549	-0.029170203
2550	-0.096192353
2551	4.66E-05
2553	0.195006452
2554	-0.086560631
2555	0.144399666
2556	-0.137878094
2557	-0.023449851
2558	-0.052805241
255926	-0.044654103
2559	-0.733753178
256051	-0.024003438
2560	-0.151253075
2561	-0.033384161
2562	-0.027066084
256364	-0.266109326
2563	-0.231814058
2564	-0.210414951
2566	-0.060347629
2567	-0.08898769
2568	-3.187449266
256949	-0.243007618
2569	-0.199949701
2570	-0.072832643
2571	0.723861504
2572	-0.181152982
257407	-0.80486886
25758	0.045775052
25759	0.011342724
25763	-0.043839421
25764	0.340038487
25769	-0.094025697
25770	-0.14412724
25771	-0.182251596
25775	-0.0095731
25776	-0.351510494
25777	-0.393260551
25778	-0.238437643
25780	0.298376492
25782	0.261493669
25788	0.149619912
25789	-0.270645355
25790	-0.021115268
25792	-0.080613768
25793	0.077643985
25794	-0.104272069
25796	-0.521880311
25797	1.417793116
25799	-0.779866783
257	-0.538521956
25800	2.96765904
25801	-0.279772295
25802	-1.71021196
25803	0.335242388
25804	0.880919336
25805	0.461361273
25806	-0.24396514
25807	-0.067275211
25809	0.110810776
2580	-0.310564724
25813	0.123028225
25814	0.830330879
25816	0.541261459
25818	-1.194361043
25819	-0.050680597
2581	0.605502466
25820	-0.051230332
25821	-0.000793972
25822	-0.189827998
25823	0.209121401
25825	-0.2001622
25827	0.703252659
25828	-0.243841542
25829	0.772424245
2582	-0.127027835
25830	-0.324872585
25833	0.139811833
25834	-0.142382013
25836	-0.051419354
25837	0.611007637
25839	-0.552445125
2583	-0.045976693
25840	-0.198504601
25841	-0.099544887
25842	0.228064416
25843	1.162114906
25844	0.211618526
25847	0.663926918
25849	0.207023486
2584	-0.159777397
25850	-0.010916084
25852	0.013952094
25854	-0.018061216
25855	-0.164905366
25858	-0.369819045
25859	0.015421692
2585	-0.011823385
25861	-0.063483012
25864	0.224003137
25865	-0.437398856
25873	-1.466183984
25874	2.415763664
25875	0.012389165
25876	0.001256334
25878	-0.055813731
2587	-0.170356534
25880	0.210404603
25888	-0.169043754
2588	0.149219677
25891	-1.717806988
25893	0.000304449
25895	-0.05550886
25896	0.228055376
25897	-0.086726045
25898	1.284963662
2589	0.486139124
258	-0.35120832
25900	-0.365380006
25901	0.680924764
25903	0.786596549
25906	-0.244850726
25907	-0.170410917
25909	-0.007877386
2590	0.259612923
25913	0.565452616
25915	-0.132961892
259173	-0.179035011
259197	-0.24029863
2591	0.261478971
25920	-0.203727441
259217	0.078389253
259230	0.583649292
25924	0.071319046
259266	0.023130995
25926	-0.150349686
25928	-0.352975498
2592	-0.80626461
25932	0.113142416
25936	0.157044789
25937	-0.019553259
25939	0.101301958
2593	0.055034606
25940	0.738900124
25941	0.152155129
25948	0.128056768
25949	-0.761617052
25950	0.775676967
25956	-0.475514492
25957	-0.190900998
25959	0.32281408
25960	-0.915024801
25961	0.23145013
25963	0.984599293
25966	0.357874967
2596	0.008394175
25970	-0.361852742
25972	0.983338298
25974	-0.001146999
25975	0.049619391
25976	-0.122603931
25977	0.448948951
25978	0.341558253
25979	0.35575443
2597	-0.470847412
25980	0.00893343
25983	0.090390937
25984	-2.135125599
25987	-0.117267298
25988	-0.770897548
25992	-0.037556535
25994	2.034436372
25996	0.000176567
25998	0.505684921
25999	-0.484906904
259	-0.102770686
25	0.214536981
26000	-0.24782514
26001	0.079767577
26002	0.067013959
26003	0.451688215
26007	-0.431621091
26009	0.283107151
26010	1.113416625
26011	0.424824221
26012	-0.205256072
26013	-0.380536098
26015	-0.154254347
26017	0.162702692
26018	1.739262702
26019	0.284296288
26020	0.145098961
26024	-0.037677666
26027	-0.374128258
26030	-0.231786041
26031	-0.09297112
26032	0.054935346
26033	1.323896917
26034	-0.03903902
26035	0.937561964
26036	0.944268182
26037	-0.382184103
26038	-0.191858763
26039	0.278571425
26040	0.319206674
26043	0.042057158
26045	-0.13551322
26046	0.349421307
26047	0.242879595
26048	-0.202541282
26049	-0.001334257
26050	-0.031488872
26051	-0.278500841
26052	0.334066157
26053	0.106715562
26054	-0.103664502
26056	-0.073570938
26057	0.436852782
26058	0.11399947
26059	-0.162153046
26060	0.376275142
26063	-0.010696009
26064	0.79014508
26065	-0.115569414
26071	-0.122135573
26073	-0.095423984
26083	-0.074492742
26085	-0.272516887
26088	-0.302365301
26091	0.042854808
26092	-0.073979642
26093	-0.548996287
26097	0.419189101
26098	0.954452604
26099	-0.227805897
26100	-0.12118251
26103	-0.050498764
26112	-0.48208547
26115	0.631134262
26118	0.704243365
26119	-0.205109624
26121	-0.519059915
26123	0.118039718
26128	0.713311802
26130	0.373421792
26133	-0.109195014
26135	-0.175638913
26136	-0.371889699
26137	-0.777894699
26140	-0.365584992
26145	-0.30268042
26146	0.014438722
26148	-0.078569415
26150	-0.064687059
26151	-0.575109745
26152	-0.228959517
26154	-0.016885131
26155	-0.164095377
26156	0.728808443
2615	0.208992399
26168	-0.475848746
261726	-0.166956347
261734	-0.265428675
26173	-0.447418956
26175	1.075695902
2617	-0.091177824
26184	-0.401547273
26189	-0.313547095
2618	-0.021895856
26190	0.876777206
26191	-0.289389121
2619	-0.635451526
26205	-0.398463214
26206	-0.022367611
26207	-0.271722689
2620	-0.641765691
26211	-0.046322806
26212	-0.032273986
2621	-0.384418178
26225	0.231178639
26227	-0.844289198
26228	-0.155801403
26229	-0.047902833
2622	-0.356201652
26232	-1.22888977
26233	-0.282178739
26234	1.243609812
26235	0.192702895
26239	-0.00859152
2623	-0.267893183
26240	-0.173818327
26249	0.011493863
2624	0.858162897
26251	0.047610216
26253	-0.044942675
26255	0.118748125
26256	0.347679664
26257	-0.002043616
2625	1.308490796
26261	0.001916206
26263	-0.01535521
26266	-0.439316364
26268	1.338831596
2626	-0.030328437
26271	0.128937206
26273	0.968289705
26275	0.769797009
26276	-0.562648685
26277	0.105781284
26278	-0.65763839
26279	-0.157876177
2627	-0.401684331
26280	-0.029258394
26281	-0.092550027
26284	-0.280532476
26285	-0.148107715
26286	0.280604577
26287	-0.078227143
26289	-0.475731847
2628	0.720682483
26290	-0.185940108
26291	-0.035502231
26292	0.603528409
26297	-0.048058046
26298	-0.458337424
262	0.065066236
2631	1.227649096
2632	0.421720559
26330	0.005485458
26333	-0.05889303
2633	-0.365125922
2634	-1.426712643
26353	-0.384756516
26354	-0.050206294
26355	1.20127964
2637	-0.001161737
2638	-0.216763517
2639	-0.094223187
2641	-0.021282342
2643	0.439858169
2644	-0.047974918
2645	-0.057677997
26468	-0.062652134
26469	-0.15333338
2646	-0.094121417
26470	0.751212038
26471	-0.217386872
26476	-0.246648073
2647	0.275340679
2648	-1.055844823
26499	0.10132176
2649	-0.345152169
26502	-0.35762032
26503	-0.066584274
26504	0.074618
26505	0.029318458
26507	-0.109303353
26508	-0.063924785
26509	0.795257812
2650	-1.111623394
26511	-0.278844897
26512	0.032611752
26515	0.200329088
26517	-0.215439772
26519	0.462832881
2651	-0.000515537
26520	0.293419533
26521	0.289430783
26523	0.115526916
26525	-0.331303376
26528	-0.064485309
26529	-0.110677754
26531	-0.050363698
26532	-0.162624522
26538	-0.058961236
26539	-0.248717768
26548	-0.020693243
26574	-0.077874919
26575	-0.096299822
26576	-0.156485757
26577	-0.047732941
26578	0.081331365
2657	-0.313004731
26580	0.976346214
26585	0.3094505
26586	1.125624785
26589	-0.076630924
2658	-0.104281141
265	0.000178709
26608	0.308514068
2660	0.082462695
26610	0.541302317
2661	-0.003534745
2662	-0.142385292
2664	-0.281041027
26658	-0.469653046
26659	-0.200517782
2665	0.618302883
266629	-0.042905145
26664	0.006846849
2668	0.014068804
26692	-0.083493916
266977	0.045633413
2669	0.381120708
266	-5.04E-05
26707	-0.064405333
2670	-0.306932739
26716	-0.336634727
2671	-0.195771876
2672	-0.22809605
2673	1.175151629
26747	-0.069949963
2674	2.416157309
26750	0.179251339
26751	-0.237466711
2675	-0.299244307
2676	-0.036199306
2677	0.080126476
26784	0.009120084
267	0.376357186
2683	0.310736746
26872	1.652948291
26873	-0.04703129
2687	0.173289808
2688	-0.581806911
2689	-0.001732546
268	-0.113203233
2690	-0.928716306
2691	0.433667275
2692	-0.0998444
2693	-0.140373861
2694	-0.01036399
26952	-0.10348198
26953	0.389258638
26958	-0.005965556
26959	0.820577985
2695	-0.051616836
26960	0.297911234
2696	-0.183439823
26973	0.376957859
2697	3.250059811
26984	0.035939734
26993	-0.061681594
26994	1.579090109
26998	-0.011698366
26999	0.37635914
269	-0.150319037
26	-0.132671914
27000	0.117594875
27004	-0.165984711
27005	0.011656181
27006	-0.011439477
2700	-0.051504352
27010	0.247880724
27012	-0.396054308
27013	-0.258743963
27018	0.547556619
27019	0.015792316
2701	0.938419823
27020	1.580257698
27022	-0.016504554
27023	-0.087365531
2702	-0.000551835
27030	0.179103019
27032	0.248263421
27033	0.003857124
27034	0.441983021
27035	-0.059169698
27036	-0.144535568
27037	-0.338044977
27039	-0.000188033
2703	-0.120536531
27040	-0.617039181
27042	-0.111087357
27043	-0.151372036
27044	0.059078356
2705	-0.186429634
27063	-0.033114038
27065	-1.494192263
27067	0.177524238
27068	0.544284089
27069	0.726947725
27071	0.185745246
27072	0.507184043
27074	0.372837169
27075	1.595355169
27076	-0.093194548
27077	0.111717896
27079	-0.030233952
2707	-0.263789313
27087	-0.054064147
27089	0.756328234
27090	-0.106545851
27091	-0.084712494
27092	-0.412301106
27095	0.001419335
27097	-0.090523391
27098	0.467358325
27099	-0.122086934
2709	-0.039975654
270	-1.871840944
27101	0.555522011
27102	0.923453494
27107	0.604880532
27109	0.480796883
2710	0.674005187
27112	-0.10690857
27113	-0.018778916
27115	-0.009574313
27120	0.084302029
27121	-0.183103808
27122	-0.672552962
27123	-0.012753795
27124	-0.863318348
27125	-0.309566204
27128	-0.27965476
27129	-0.269499843
2712	-0.033266303
27130	-0.077576856
27131	0.271594002
27132	-0.162534066
27134	0.443116689
27136	-0.211118678
27141	-0.141960122
27147	-0.230693452
27156	-0.121155589
27159	-0.009401043
27163	-0.125333877
27165	-0.02349154
27173	0.250641726
27175	-0.131082046
27178	0.079667186
27179	-0.155508453
2717	0.081259657
27180	-0.051351271
27181	-0.014326388
27183	-0.526220199
27185	-0.165826627
27190	-0.378460484
2719	-0.05459928
271	-0.610144079
27202	0.020268472
2720	1.01487519
27229	-0.625873892
27230	0.992669391
27231	-0.086550305
27232	0.561567095
27235	0.193412154
27236	0.920107559
27237	0.133804061
27238	0.144155
27239	-0.131891239
27240	-0.09681605
27241	-0.11779017
27242	-0.048997402
27243	1.006649544
27244	-1.082552324
27245	-0.059356219
27246	-0.371344066
27247	0.433072154
27249	0.815291065
27250	1.201154641
27252	-0.067630206
27253	0.67827722
27254	-0.241915542
27255	-0.343719054
27257	0.16810411
27258	0.512704079
27284	-0.016623015
27285	-0.148463398
27286	-0.464570545
27287	-0.135419345
27288	-0.331147303
27289	1.135699002
27290	-0.05989739
27291	-0.006378724
27292	-0.39229361
27293	0.461023633
27295	-1.563829468
27296	-0.020138712
27297	-0.336208413
27299	0.503803086
2729	0.740500674
272	0.110584081
27300	0.024659892
27301	-0.113823243
27302	-0.042217815
27303	-0.106732748
27304	-0.154910014
27306	0.070093853
27309	-0.172255073
2730	0.298837873
27314	-0.068971475
27315	0.116724301
2731	0.434615917
27324	1.998855639
27328	-0.064543949
27329	-0.023104999
27330	-0.050715515
27332	0.10449725
27333	-0.333575961
27334	0.002590995
27335	-0.674267147
27336	0.581680589
27339	0.33969388
2733	-0.137525558
27340	-0.573479794
27341	-0.267732927
27342	0.299787838
27343	-0.329658768
27344	-0.121140663
27345	0.068621678
27346	0.097375836
27347	0.329472831
27348	0.725277839
27349	-0.286560664
2734	-0.611143678
27350	-0.181081908
27351	-0.073297067
27352	-0.575253414
2735	-0.172432014
2736	-0.185603268
2737	-0.579622283
2739	0.430057636
273	-0.026626036
2740	-0.079112803
2741	-0.013313372
27429	0.413737422
2742	-0.36066334
27430	1.581182373
27434	-0.102616642
27436	-0.003485751
2743	1.705799908
27440	-0.326711284
27445	-0.212042841
2744	0.08676227
2745	0.952401334
2746	0.626927111
2747	0.001190834
274	-0.535643482
2752	1.409749425
275	-0.953832714
2760	-0.089801931
2762	0.377590696
2764	0.65475845
2765	-0.123447329
2766	-0.617860322
2767	-0.669846271
2768	0.616255664
2769	0.024781065
2770	-0.016399582
2771	0.297042745
2773	0.108884426
2774	-1.128692846
2775	-0.007390032
2778	0.245618522
2779	-0.193218749
2780	-0.072130813
2781	-0.121585877
2782	0.712107387
2783	0.056646279
2784	-0.028257666
2785	-0.047624927
2786	-0.120423799
2787	0.10082704
2788	-0.468875868
2791	0.452715088
2792	-0.000334614
2794	-0.611867236
2796	-0.170058399
2797	-0.057792745
2798	-0.73743994
2799	0.904381093
27	-0.02696758
2800	0.173741634
2801	-0.518823497
2802	0.246813029
2803	1.922788455
2804	0.439917946
2805	0.291433821
2806	-0.322485095
2810	-1.286424915
2811	-0.018026663
2813	2.646926199
2814	-0.017202187
2815	-0.300629775
2817	-0.052021087
2819	-0.141482745
2820	0.708059817
2821	0.238322181
2822	-0.035449192
28231	-0.447814903
28232	-0.581964627
28234	-0.000472224
2823	1.369334979
2824	-1.325762388
2825	0.002626269
2826	-0.201775195
2827	-0.153534071
2828	0.147977683
282997	0.258432619
2829	-0.234711264
2830	-0.262108414
28316	-0.007844496
283232	-0.088912444
283298	-0.149778128
2832	0.000654313
283345	-0.173260731
2833	-0.105789445
283450	0.707552259
283537	-0.076986569
2835	-0.056240153
283638	-0.482332055
283871	-0.171260178
283876	-0.122314367
2838	-0.083731583
28395	-0.096890367
28396	-0.054162312
283	0.272263476
284021	-0.000219086
28409	0.00043974
2840	-0.004905552
28410	-7.60E-05
284119	-0.804329194
2841	0.030806752
2842	-0.069216155
284325	-0.113145523
284352	-0.018550273
2843	0.06499548
284403	-0.223870997
28442	-0.303945454
2844	-0.080736535
28451	-0.108168984
2845	-0.072981601
28461	-0.071927828
28465	-0.214726413
2846	-0.07334255
28474	-4.91E-05
2847	-0.03429278
2848	-0.213057503
284904	-7.43E-05
284	0.007977605
2850	-0.011240718
28511	0.070242575
28513	-0.171542961
285203	-0.244748833
28526	-0.001466163
285282	0.102263794
2852	0.653849726
2853	-0.106244344
285412	-0.116230337
2854	-0.006437279
285527	1.270158754
285672	-0.19836013
28584	0.017279408
2859	-0.288407711
285	0.471466662
286148	0.717075511
2861	-0.078702076
2862	-0.017088203
28639	-0.237865343
2863	-0.071501405
286451	1.197174158
28646	-0.002205961
286527	-0.44720902
28655	-0.151914576
28662	-8.89E-05
28667	-0.175416339
28670	-0.006516714
28671	-0.009779364
28673	-0.20184935
28676	0.154452182
28677	-0.091703697
2867	-0.076938369
28680	-0.285974237
28683	-0.038671403
286887	-0.152723021
2868	-0.216686547
2869	0.2242353
286	-0.175343651
2870	-0.446612268
28727	-0.000494364
2872	0.119351574
2873	-0.140162584
2874	-0.147413134
28755	-0.12520861
2875	-0.273465261
28778	-0.004265503
2877	-0.351499725
28781	-0.213759755
28785	-0.052824671
2878	-0.344352573
28793	-0.228669724
28797	-1.397473728
2879	-0.060615249
287	0.09604014
28803	-0.063548574
2880	-0.210938977
28815	-1.384499846
28820	-0.025865786
28825	-1.283438776
2882	-0.079886195
2885	0.617101567
2886	-0.521323664
2887	0.083317722
2888	1.322217342
2889	-0.147555915
288	0.729993402
28904	-0.0399389
28908	-0.922734703
2890	0.034574015
2891	4.290779278
2892	-0.090747389
28931	-0.000772304
2893	0.001601455
28951	0.010671372
28952	-0.159561776
28954	-0.037412572
28955	0.292084766
28956	0.170134113
28957	0.466061077
28958	0.574350189
28959	-0.219019549
2895	-0.045212184
28960	0.000946684
28962	0.922940589
28964	-0.165346244
28965	-0.162271848
28966	0.767317382
28968	-0.305047137
28969	-0.596719685
2896	0.584282692
28971	-0.055482111
28972	1.212747725
28973	0.040340447
28974	-0.024121642
28977	0.092088516
28978	1.25538834
2897	-0.265270367
28981	0.597376953
28984	0.524137952
28985	1.453832202
28986	0.366589156
28990	-0.052444215
28992	-0.543252704
28996	-0.887910021
28998	0.246075727
28999	-0.036802301
2899	-0.817315388
28	-0.017822555
2900	0.000117638
29015	-0.650438353
2901	0.033992333
29023	-0.287710592
29028	0.720205927
2902	-0.483538096
29034	-0.043890544
2903	-0.926092927
2904	-0.091762211
2905	-0.068225387
29062	-0.426939715
29063	-0.106048634
29065	-0.115563028
29066	0.646107895
2906	-0.109989197
29071	1.568128233
29072	0.066113558
29074	0.144192091
29075	-0.042742875
29078	0.265138197
29079	0.726895662
2907	0.088502365
29080	0.007627087
29081	0.932382755
29082	0.05245751
29083	-0.143730369
29086	-0.093430132
29087	0.110127683
29088	0.664766462
2908	0.263156186
29091	-0.05595316
29093	0.308069177
29094	-0.018504414
29095	0.72754696
29097	-0.146999975
29098	-0.044769553
29099	0.180121153
2909	-0.167251862
290	-2.321458446
29100	-0.014895809
29102	-0.454730842
29103	0.560371494
29104	-0.005700981
29105	-0.283366395
29106	-0.120722422
29107	-0.084213602
29108	1.214680734
29109	-0.420094671
29110	0.468566209
29113	-0.213975943
29114	-0.015954293
29115	-0.556304962
29116	0.738616368
29118	-0.055869976
29119	-0.06312605
2911	-0.041186628
29121	0.145382199
29122	0.031271222
29123	-0.838691934
29124	-0.002667179
29127	0.227716568
2912	-0.054108948
2913	-0.053069648
2914	-0.394525545
2915	-0.068379483
2916	-0.01038496
2917	-0.21964119
2918	-0.014164306
2919	-0.291285221
291	0.142744966
2920	-0.861115395
2921	-0.054102718
2922	-0.405864813
2923	1.806038261
2925	-0.062936229
2926	0.442223766
2928	-0.005482643
292	0.568861988
2931	-0.170422303
2932	0.068900197
2934	-1.133476085
2935	0.514354555
2936	-0.077584594
2937	-0.171712441
2938	-0.754988183
2940	-0.297523867
2941	1.273628926
2947	0.029783942
2948	-0.026923835
2949	-0.830644757
2950	-0.656039535
2952	0.265109374
2954	0.261256784
2956	0.745678121
2957	-0.046605126
2958	1.012090028
2959	0.022706238
